respID,qID,altID,obsID,price,quantity,colorWB,material,setOptions,design,setOptions2,imageColorDesign,imageSetOption
756,6,1,6046,25,350,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
756,6,2,6046,20,350,Black,Biodegradable Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
756,6,3,6046,25,150,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
756,7,1,6047,25,150,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
756,7,2,6047,20,350,White,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
756,7,3,6047,25,50,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
756,8,1,6048,20,350,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
756,8,2,6048,25,150,Black,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
756,8,3,6048,30,150,White,Plastic,fn,Fancy,"Individual package (a fork,a napkin)",WhiteFancy.jpg,fn.jpg
757,1,1,6049,25,350,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
757,1,2,6049,25,50,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
757,1,3,6049,20,50,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
757,2,1,6050,25,50,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
757,2,2,6050,20,150,White,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
757,2,3,6050,20,50,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
757,3,1,6051,25,350,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
757,3,2,6051,25,50,Black,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
757,3,3,6051,25,50,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
757,4,1,6052,25,50,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
757,4,2,6052,30,350,White,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
757,4,3,6052,25,50,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
757,5,1,6053,20,350,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
757,5,2,6053,30,350,White,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
757,5,3,6053,25,350,White,Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
757,6,1,6054,20,150,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
757,6,2,6054,25,150,White,Biodegradable Plastic,fn,Fancy,"Individual package (a fork,a napkin)",WhiteFancy.jpg,fn.jpg
757,6,3,6054,20,50,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
757,7,1,6055,25,350,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
757,7,2,6055,30,50,White,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
757,7,3,6055,25,150,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
757,8,1,6056,30,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
757,8,2,6056,25,350,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
757,8,3,6056,25,50,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
758,1,1,6057,20,350,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
758,1,2,6057,20,50,Black,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
758,1,3,6057,30,50,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
758,2,1,6058,20,350,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
758,2,2,6058,20,150,White,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
758,2,3,6058,25,150,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
758,3,1,6059,25,350,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
758,3,2,6059,30,50,White,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
758,3,3,6059,30,350,Black,Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
758,4,1,6060,20,50,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
758,4,2,6060,20,150,White,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
758,4,3,6060,25,350,White,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
758,5,1,6061,30,150,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
758,5,2,6061,20,350,Black,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
758,5,3,6061,25,150,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
758,6,1,6062,20,350,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
758,6,2,6062,20,50,Black,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
758,6,3,6062,25,50,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
758,7,1,6063,30,50,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
758,7,2,6063,25,50,Black,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
758,7,3,6063,25,350,White,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
758,8,1,6064,30,150,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
758,8,2,6064,30,350,Black,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
758,8,3,6064,20,350,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
759,1,1,6065,25,150,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
759,1,2,6065,25,50,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
759,1,3,6065,30,350,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
759,2,1,6066,25,50,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
759,2,2,6066,25,350,Black,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
759,2,3,6066,30,50,White,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
759,3,1,6067,30,50,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
759,3,2,6067,25,150,White,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
759,3,3,6067,30,50,Black,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
759,4,1,6068,25,50,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
759,4,2,6068,30,350,Black,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
759,4,3,6068,20,50,White,Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
759,5,1,6069,25,350,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
759,5,2,6069,25,150,Black,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
759,5,3,6069,30,50,White,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
759,6,1,6070,25,350,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
759,6,2,6070,25,350,White,Biodegradable Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
759,6,3,6070,25,150,White,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
759,7,1,6071,25,150,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
759,7,2,6071,20,350,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
759,7,3,6071,25,50,Black,Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
759,8,1,6072,25,150,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
759,8,2,6072,20,350,Black,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
759,8,3,6072,30,50,Black,Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
760,1,1,6073,25,50,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
760,1,2,6073,30,350,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
760,1,3,6073,30,150,White,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
760,2,1,6074,20,150,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
760,2,2,6074,30,50,Black,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
760,2,3,6074,20,350,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
760,3,1,6075,20,50,Wood_color,Bamboo,fk,Simple,"Individual package (a fork,a knife)",Wood_colorSimple.jpg,fk.jpg
760,3,2,6075,25,350,Black,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
760,3,3,6075,30,50,Black,Plastic,fn,Fancy,"Individual package (a fork,a napkin)",BlackFancy.jpg,fn.jpg
760,4,1,6076,30,350,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
760,4,2,6076,25,150,Black,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",BlackSimple.jpg,fksn.jpg
760,4,3,6076,30,350,Black,Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
760,5,1,6077,30,50,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
760,5,2,6077,25,150,White,Biodegradable Plastic,fn,Fancy,"Individual package (a fork,a napkin)",WhiteFancy.jpg,fn.jpg
760,5,3,6077,25,150,White,Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
760,6,1,6078,30,350,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
760,6,2,6078,25,50,White,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
760,6,3,6078,25,50,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
760,7,1,6079,25,150,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
760,7,2,6079,30,50,Black,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",BlackSimple.jpg,fksn.jpg
760,7,3,6079,20,50,Black,Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
760,8,1,6080,30,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
760,8,2,6080,30,50,Black,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
760,8,3,6080,25,50,Black,Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
761,1,1,6081,25,350,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
761,1,2,6081,30,350,White,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
761,1,3,6081,20,50,Black,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
761,2,1,6082,30,50,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
761,2,2,6082,20,350,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
761,2,3,6082,30,50,Black,Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
761,3,1,6083,30,350,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
761,3,2,6083,25,50,White,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
761,3,3,6083,25,150,Black,Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
761,4,1,6084,30,50,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
761,4,2,6084,25,350,Black,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
761,4,3,6084,30,150,White,Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
761,5,1,6085,30,150,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
761,5,2,6085,25,350,White,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
761,5,3,6085,30,350,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
761,6,1,6086,30,350,Wood_color,Bamboo,fk,Fancy,"Individual package (a fork,a knife)",Wood_colorFancy.jpg,fk.jpg
761,6,2,6086,20,50,White,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",WhiteSimple.jpg,fkn.jpg
761,6,3,6086,25,50,White,Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
761,7,1,6087,20,150,Wood_color,Bamboo,fks,Fancy,"Individual package (a fork,a knife,a spoon)",Wood_colorFancy.jpg,fks.jpg
761,7,2,6087,20,350,Black,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
761,7,3,6087,20,350,Black,Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
761,8,1,6088,30,350,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
761,8,2,6088,30,350,White,Biodegradable Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
761,8,3,6088,20,150,White,Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
762,1,1,6089,20,350,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
762,1,2,6089,20,350,White,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),WhiteSimple.jpg,f.jpg
762,1,3,6089,25,150,Black,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
762,2,1,6090,25,50,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
762,2,2,6090,30,50,Black,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
762,2,3,6090,20,50,White,Plastic,fk,Simple,"Individual package (a fork,a knife)",WhiteSimple.jpg,fk.jpg
762,3,1,6091,25,350,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
762,3,2,6091,30,50,Black,Biodegradable Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
762,3,3,6091,20,50,Black,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
762,4,1,6092,20,150,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
762,4,2,6092,20,150,White,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",WhiteFancy.jpg,fks.jpg
762,4,3,6092,30,150,Black,Plastic,fk,Fancy,"Individual package (a fork,a knife)",BlackFancy.jpg,fk.jpg
762,5,1,6093,25,350,Wood_color,Bamboo,fks,Simple,"Individual package (a fork,a knife,a spoon)",Wood_colorSimple.jpg,fks.jpg
762,5,2,6093,30,150,Black,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",BlackFancy.jpg,fkn.jpg
762,5,3,6093,20,350,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
762,6,1,6094,25,150,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
762,6,2,6094,25,150,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
762,6,3,6094,30,50,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
762,7,1,6095,20,50,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
762,7,2,6095,30,50,White,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",WhiteSimple.jpg,f_k_s.jpg
762,7,3,6095,20,350,White,Plastic,fn,Simple,"Individual package (a fork,a napkin)",WhiteSimple.jpg,fn.jpg
762,8,1,6096,25,150,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
762,8,2,6096,25,150,Black,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
762,8,3,6096,25,150,White,Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
763,1,1,6097,30,150,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
763,1,2,6097,20,150,Black,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",BlackSimple.jpg,fksn.jpg
763,1,3,6097,25,350,Black,Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
763,2,1,6098,30,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
763,2,2,6098,25,150,White,Biodegradable Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
763,2,3,6098,30,350,Black,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
763,3,1,6099,25,350,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
763,3,2,6099,20,50,White,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
763,3,3,6099,30,50,Black,Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
763,4,1,6100,25,350,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
763,4,2,6100,30,350,Black,Biodegradable Plastic,f,Simple,Individual package (only a fork inside),BlackSimple.jpg,f.jpg
763,4,3,6100,30,350,White,Plastic,fk,Fancy,"Individual package (a fork,a knife)",WhiteFancy.jpg,fk.jpg
763,5,1,6101,20,150,Wood_color,Bamboo,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",Wood_colorFancy.jpg,fkn.jpg
763,5,2,6101,30,150,Black,Biodegradable Plastic,fkn,Simple,"Individual package (a fork,a knife,a napkin)",BlackSimple.jpg,fkn.jpg
763,5,3,6101,20,150,Black,Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",BlackSimple.jpg,fks.jpg
763,6,1,6102,30,150,Wood_color,Bamboo,fkn,Simple,"Individual package (a fork,a knife,a napkin)",Wood_colorSimple.jpg,fkn.jpg
763,6,2,6102,20,150,White,Biodegradable Plastic,fks,Simple,"Individual package (a fork,a knife,a spoon)",WhiteSimple.jpg,fks.jpg
763,6,3,6102,20,150,White,Plastic,f,Fancy,Individual package (only a fork inside),WhiteFancy.jpg,f.jpg
763,7,1,6103,25,50,Wood_color,Bamboo,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorSimple.jpg,fksn.jpg
763,7,2,6103,20,50,Black,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
763,7,3,6103,20,350,White,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
763,8,1,6104,30,150,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
763,8,2,6104,20,350,Black,Biodegradable Plastic,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",BlackSimple.jpg,f_k_s.jpg
763,8,3,6104,30,50,White,Plastic,fksn,Simple,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteSimple.jpg,fksn.jpg
764,1,1,6105,25,350,Wood_color,Bamboo,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",Wood_colorFancy.jpg,f_k_s.jpg
764,1,2,6105,25,350,White,Biodegradable Plastic,fkn,Fancy,"Individual package (a fork,a knife,a napkin)",WhiteFancy.jpg,fkn.jpg
764,1,3,6105,20,50,Black,Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",BlackFancy.jpg,f_k_s.jpg
764,2,1,6106,25,350,Wood_color,Bamboo,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",Wood_colorFancy.jpg,fksn.jpg
764,2,2,6106,20,150,White,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",WhiteFancy.jpg,fks.jpg
764,2,3,6106,30,350,Black,Plastic,fk,Simple,"Individual package (a fork,a knife)",BlackSimple.jpg,fk.jpg
764,3,1,6107,20,350,Wood_color,Bamboo,f,Simple,Individual package (only a fork inside),Wood_colorSimple.jpg,f.jpg
764,3,2,6107,30,50,Black,Biodegradable Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",BlackFancy.jpg,fksn.jpg
764,3,3,6107,25,50,Black,Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
764,4,1,6108,30,350,Wood_color,Bamboo,fn,Simple,"Individual package (a fork,a napkin)",Wood_colorSimple.jpg,fn.jpg
764,4,2,6108,20,350,White,Biodegradable Plastic,fn,Fancy,"Individual package (a fork,a napkin)",WhiteFancy.jpg,fn.jpg
764,4,3,6108,25,350,Black,Plastic,f,Fancy,Individual package (only a fork inside),BlackFancy.jpg,f.jpg
764,5,1,6109,20,50,Wood_color,Bamboo,fn,Fancy,"Individual package (a fork,a napkin)",Wood_colorFancy.jpg,fn.jpg
764,5,2,6109,30,150,White,Biodegradable Plastic,f_k_s,Fancy,"Bundle package (all forks, knives, spoons)",WhiteFancy.jpg,f_k_s.jpg
764,5,3,6109,25,350,Black,Plastic,fn,Fancy,"Individual package (a fork,a napkin)",BlackFancy.jpg,fn.jpg
764,6,1,6110,25,150,Wood_color,Bamboo,f_k_s,Simple,"Bundle package (all forks, knives, spoons)",Wood_colorSimple.jpg,f_k_s.jpg
764,6,2,6110,30,150,Black,Biodegradable Plastic,fks,Fancy,"Individual package (a fork,a knife,a spoon)",BlackFancy.jpg,fks.jpg
764,6,3,6110,20,150,White,Plastic,fksn,Fancy,"Individual package (a fork,a knife, a spoon, a napkin)",WhiteFancy.jpg,fksn.jpg
764,7,1,6111,20,350,Wood_color,Bamboo,f,Fancy,Individual package (only a fork inside),Wood_colorFancy.jpg,f.jpg
764,7,2,6111,25,350,Black,Biodegradable Plastic,fn,Simple,"Individual package (a fork,a napkin)",BlackSimple.jpg,fn.jpg
